Data,Situation,spam
"ভালোবাসা পূর্ণতা না পেলে বিপরীত মানুষটাকে নিয়ে অনেক ধরনের মন্তব্য করে।যেমন প্রাক্তন,বেইমান,প্রতারক,আরো অনেক কিছু।",dep,1
কিছু কিছু মানুষের ভালোবাসাটা ভিন্ন হয়.. জীবনে নেই তবুও ঠিক আগের মতো করে সেই জায়গায় থেকে যায় আজীবন।,dep,1
প্রতিদিন নতুন নতুন করে ভালোবাসা হয়। আর তার নাম থাকে না পাওয়া ভালোবাসা। ভালোবাসাটা বোধ হয় না পাওয়াতেই সব থেকে সুন্দর।,dep,1
এই যে তার অনুপস্থিতিতে তাকে নিয়ে এতো করে ভাবা এতো করে অনুভব করা এটা বোধহয় পেয়ে গেলে কোন ভাবেই সম্ভব হতো না।,dep,1
মেয়েরা প্রথমবার যার প্রেমে পড়ে তাকে ঘৃণা করলেও ভুলে যেতে পারে না।,dep,1
পরিষ্কার জল কাগজে পড়লে দেখবেন শুকিয়ে যাওয়ার পরেও দাগ রেখে যায়।,dep,1
নেশা কাটলে মানুষ যেমন নেশার ঘোরে ঘটে যাওয়া ঘটনার আফসোস করে,dep,1
ঠকে যাওয়ার পর বিপরীতে থাকা মানুষটা আফসোস করে বিশ্বাস’টা যদি নাই বা করতাম!,dep,1
কিছু কিছু পরিবর্তন মানুষের জীবনে আসে যেটা সে কখনো চায় না.....,dep,1
"যতক্ষণ নিজের নামের সাথে অন্যের স্বার্থ জড়িত,মানুষ ততক্ষণই আমায় মনে রাখবে",dep,1
স্বার্থ ফুরোতেই আমি নামের মানুষটি তাদের কাছে পুরোপুরি অচেনা,dep,1
"কখনো কাউকে সবটা বলে দিতে নেই বা দেখাতে নেই, কারণ আপনার ব্যাথায় ব্যথিত হবে না সবাই।",dep,1
কিছু ভালো লাগছে না” একটা অদ্ভুত রকমের রোগ যা যখন তখন কারণে অকারণে মানুষকে পেয়ে বসে।,dep,1
"গড়তে চায় এই পৃথিবীতে সবাই, কিন্তু গড়া থেকে ভাঙার সংখ্যা বেশি",dep,1
"তুমি বায়না করেছিলে ভালোবাসতেই হবে,আমি ভালোবাসলাম। থেকে যেতে আর পারলে না।",dep,1
সবকিছু উজাড় করে দেয়ার পর আমি যখন বায়না করলাম থেকে যাও ঠিক তখনই তুমি আকাশের মত রং বদলালে থেকে যেতে আর পারলে না।,dep,1
কোনো কিছু না ভেবেই অমনি তুমি চলে গেলে চোখের সিমানা ছাড়িয়ে একবার পিছু ফিরেও দেখলে না।,dep,1
"আমার হাসি আমার কান্না সবকিছুই যে তোমায় ঘিরে ছিলো সেই তুমি চলে গেলে আমি কেমন করে থাকবো, একবারও সে কথা ভাবলে না।",dep,1
যে তুমি বলেছিলে জীবনে কখনো যদি ঝড় আসেআমাকে কখনো একা ফেলে যেও না সেই তুমি কেমন করে পারলে আজ আমায় ছেড়ে যেতে?,dep,1
"দুঃখকে আপন করে নাও, সুখ মরুক জ্বলে পুড়ে। সূর্য ডুবে গেলে চাঁদ উঠে নিরবে।",dep,1
"শাড়ীর কুচি ধরার জন্য নয়, সারাজীবন ভালোবাসায় যত্ন করে আগলে রাখার মতো সবার জীবনে সত্যিকারের ভালোবাসার মানুষ হোক।",dep,1
ভালোবাসলে নত হতে হয় যদি বিপরীত মানুষটি-ও ভালোবাসে।কিন্তু যেখানে শুধু তোমায়-ই নত হতে হয় সেখানে তুমি কি করে ভালো থাকবে? যে ছেড়ে যেতে চায় সে তো কখনো ভালোই বাসে না!,dep,1
